DEBUG : 2021-06-26 22:04:31,230 Queue and processes created
DEBUG : 2021-06-26 22:04:31,279 Processes started
DEBUG : 2021-06-26 22:04:31,283 i2c_object = ((BME temp, humidity, pressure, TMP temp), (OX, RED, NH3), lux, proximity)
INFO : 2021-06-26 22:04:32,120 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.04, 'p': 1000.1587, 'h': 52.27, 'rt': 26.35}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92539.0}, 0.95, 0))
INFO : 2021-06-26 22:04:32,330 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.04, 'p': 1000.1565, 'h': 51.9, 'rt': 26.35}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92539.0}, 21.77, 0))
INFO : 2021-06-26 22:04:32,538 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.04, 'p': 1000.1495, 'h': 52.46, 'rt': 25.0}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92539.0}, 21.87, 0))
INFO : 2021-06-26 22:04:32,748 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.04, 'p': 1000.1461, 'h': 51.87, 'rt': 26.4}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92539.0}, 21.93, 0))
INFO : 2021-06-26 22:04:32,952 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.04, 'p': 1000.1416, 'h': 52.64, 'rt': 26.35}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92419.0}, 21.89, 0))
INFO : 2021-06-26 22:04:33,153 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1603, 'h': 52.26, 'rt': 26.35}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92419.0}, 21.86, 0))
INFO : 2021-06-26 22:04:33,347 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1664, 'h': 52.19, 'rt': 26.35}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92298.0}, 21.89, 0))
INFO : 2021-06-26 22:04:33,546 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1669, 'h': 52.41, 'rt': 26.4}, {'ox': 11456.0, 'red': 488465.0, 'nh3': 92298.0}, 21.88, 0))
INFO : 2021-06-26 22:04:33,752 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1747, 'h': 52.32, 'rt': 26.35}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92298.0}, 21.89, 0))
INFO : 2021-06-26 22:04:33,956 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.162, 'h': 52.3, 'rt': 26.4}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92178.0}, 21.89, 2))
INFO : 2021-06-26 22:04:34,159 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.162, 'h': 52.15, 'rt': 26.35}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92178.0}, 21.87, 0))
INFO : 2021-06-26 22:04:34,356 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1529, 'h': 52.08, 'rt': 26.4}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92298.0}, 21.83, 0))
INFO : 2021-06-26 22:04:34,566 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1594, 'h': 52.15, 'rt': 26.4}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92178.0}, 21.77, 0))
INFO : 2021-06-26 22:04:34,761 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1582, 'h': 52.22, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92178.0}, 21.87, 0))
INFO : 2021-06-26 22:04:34,962 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1561, 'h': 52.41, 'rt': 26.4}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92178.0}, 21.88, 1))
INFO : 2021-06-26 22:04:35,159 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1672, 'h': 52.07, 'rt': 26.4}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92178.0}, 21.87, 0))
INFO : 2021-06-26 22:04:35,360 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1606, 'h': 52.17, 'rt': 26.35}, {'ox': 11448.0, 'red': 488465.0, 'nh3': 92178.0}, 21.91, 0))
INFO : 2021-06-26 22:04:35,397 (<MessageType.BTN_MESSAGE: 3>, <ButtonType.NEXT: 1>)
INFO : 2021-06-26 22:04:35,556 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1567, 'h': 52.41, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92178.0}, 17.21, 2047))
INFO : 2021-06-26 22:04:35,747 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.05, 'p': 1000.1542, 'h': 55.42, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.19, 2047))
INFO : 2021-06-26 22:04:35,946 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.07, 'p': 1000.1499, 'h': 58.38, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.21, 2047))
INFO : 2021-06-26 22:04:36,137 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.09, 'p': 1000.147, 'h': 61.3, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92178.0}, 0.15, 2047))
INFO : 2021-06-26 22:04:36,336 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.11, 'p': 1000.1649, 'h': 63.52, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.17, 2047))
INFO : 2021-06-26 22:04:36,536 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.13, 'p': 1000.1747, 'h': 65.38, 'rt': 25.95}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.19, 2047))
INFO : 2021-06-26 22:04:36,727 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.16, 'p': 1000.1701, 'h': 67.23, 'rt': 26.35}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 92058.0}, 0.24, 2047))
INFO : 2021-06-26 22:04:36,926 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.18, 'p': 1000.1748, 'h': 68.46, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.13, 2047))
INFO : 2021-06-26 22:04:37,117 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.2, 'p': 1000.1722, 'h': 69.67, 'rt': 26.4}, {'ox': 11441.0, 'red': 482018.0, 'nh3': 92058.0}, 0.19, 2047))
INFO : 2021-06-26 22:04:37,316 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.21, 'p': 1000.1688, 'h': 70.34, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 92058.0}, 0.17, 2047))
INFO : 2021-06-26 22:04:37,409 (<MessageType.BTN_MESSAGE: 3>, <ButtonType.SLEEP: 0>)
INFO : 2021-06-26 22:04:37,507 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.23, 'p': 1000.1766, 'h': 71.14, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.15, 2047))
INFO : 2021-06-26 22:04:37,706 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.24, 'p': 1000.1815, 'h': 72.23, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.15, 2047))
INFO : 2021-06-26 22:04:37,897 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.25, 'p': 1000.1789, 'h': 73.05, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.22, 2047))
INFO : 2021-06-26 22:04:38,096 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.26, 'p': 1000.1831, 'h': 73.23, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.17, 2047))
INFO : 2021-06-26 22:04:38,287 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.28, 'p': 1000.1869, 'h': 73.92, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.17, 2047))
INFO : 2021-06-26 22:04:38,486 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.29, 'p': 1000.1895, 'h': 74.49, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.15, 2047))
INFO : 2021-06-26 22:04:38,677 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.3, 'p': 1000.1916, 'h': 74.49, 'rt': 26.4}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 92058.0}, 0.17, 2047))
INFO : 2021-06-26 22:04:38,876 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.32, 'p': 1000.201, 'h': 74.96, 'rt': 26.35}, {'ox': 11448.0, 'red': 485222.0, 'nh3': 91938.0}, 0.19, 2047))
INFO : 2021-06-26 22:04:39,067 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.33, 'p': 1000.2014, 'h': 75.69, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 0.24, 2047))
INFO : 2021-06-26 22:04:39,268 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.35, 'p': 1000.2047, 'h': 76.02, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 0.17, 2047))
INFO : 2021-06-26 22:04:39,429 (<MessageType.BTN_MESSAGE: 3>, <ButtonType.SLEEP: 0>)
INFO : 2021-06-26 22:04:39,479 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.37, 'p': 1000.2127, 'h': 76.27, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 92058.0}, 0.26, 2047))
INFO : 2021-06-26 22:04:39,681 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.38, 'p': 1000.2208, 'h': 76.47, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 0.22, 2047))
INFO : 2021-06-26 22:04:39,876 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.39, 'p': 1000.2269, 'h': 77.03, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 0.13, 1129))
INFO : 2021-06-26 22:04:40,067 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.4, 'p': 1000.2155, 'h': 75.99, 'rt': 26.4}, {'ox': 11456.0, 'red': 485222.0, 'nh3': 91938.0}, 19.9, 2))
INFO : 2021-06-26 22:04:40,267 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.4, 'p': 1000.2118, 'h': 74.89, 'rt': 26.35}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 20.46, 0))
INFO : 2021-06-26 22:04:40,466 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.38, 'p': 1000.2096, 'h': 74.14, 'rt': 26.4}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 20.63, 0))
INFO : 2021-06-26 22:04:40,657 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.37, 'p': 1000.2146, 'h': 72.63, 'rt': 26.35}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 20.73, 0))
INFO : 2021-06-26 22:04:40,856 (<MessageType.I2C_MESSAGE: 1>, ({'t': 31.35, 'p': 1000.2078, 'h': 71.13, 'rt': 26.35}, {'ox': 11441.0, 'red': 485222.0, 'nh3': 91938.0}, 20.85, 0))
